GEOID,STATEFP,STATE,COUNTYFP,COUNTY,TOT_POP21,NHSP_POP21,HSP_POP21,WHT_NHSP21,BLK_NHSP21,AIA_NHSP21,ASN_NHSP21,HPI_NHSP21,OTH_NHSP21,2OM_NHSP21,BLK_ALL21,AIA_ALL21,ASN_ALL21,HPI_ALL21,OTH_ALL21
26099250600,26, Michigan,099, Macomb County,2769,2685,84,2554,35,0,10,0,0,86,35,7,19,0,154
26099250700,26, Michigan,099, Macomb County,2812,2765,47,2505,169,0,30,0,0,61,175,0,55,0,36
26099250800,26, Michigan,099, Macomb County,2843,2801,42,2595,87,0,8,0,0,111,185,0,8,0,27
26099250900,26, Michigan,099, Macomb County,2517,2415,102,2356,1,0,46,0,0,12,11,2,63,0,76
26099251000,26, Michigan,099, Macomb County,1735,1700,35,1577,32,0,19,0,0,72,104,0,19,0,0
26099251100,26, Michigan,099, Macomb County,1979,1979,0,1912,24,0,5,0,3,35,29,26,9,0,3
26099251200,26, Michigan,099, Macomb County,3319,3230,89,3081,37,0,16,0,0,96,67,66,16,0,25
26099251300,26, Michigan,099, Macomb County,2206,2127,79,2060,1,1,17,0,5,43,1,12,46,0,23
26099251400,26, Michigan,099, Macomb County,3064,3055,9,2863,171,0,0,0,0,21,171,21,0,0,0
26099251500,26, Michigan,099, Macomb County,2134,2070,64,1823,215,0,14,0,0,18,215,5,14,0,13
26099251600,26, Michigan,099, Macomb County,2944,2895,49,2609,143,5,9,0,0,129,224,67,50,0,11
26099251700,26, Michigan,099, Macomb County,2777,2746,31,2170,410,0,103,0,0,63,473,43,103,0,7
26099251800,26, Michigan,099, Macomb County,4137,3638,499,2750,748,0,37,0,0,103,776,4,108,0,454
26099251900,26, Michigan,099, Macomb County,2906,2835,71,2733,33,11,8,0,0,50,33,74,8,0,9
26099252000,26, Michigan,099, Macomb County,2455,2333,122,1938,217,0,9,0,0,169,284,56,16,7,184
26099252100,26, Michigan,099, Macomb County,2190,2150,40,2041,97,3,0,0,0,9,103,6,0,0,0
26099252200,26, Michigan,099, Macomb County,2690,2641,49,2312,182,8,124,0,0,15,189,11,136,0,15
26099254000,26, Michigan,099, Macomb County,1662,1653,9,1505,76,0,35,0,0,37,87,10,51,0,0
26099254100,26, Michigan,099, Macomb County,4545,4389,156,3777,297,60,36,0,0,219,338,192,67,17,113
26099254200,26, Michigan,099, Macomb County,4200,4101,99,3536,165,5,89,6,0,300,278,143,180,6,169
26099254500,26, Michigan,099, Macomb County,4296,4254,42,3866,237,0,70,0,0,81,259,45,92,0,34
26099255000,26, Michigan,099, Macomb County,4620,4590,30,2936,1510,0,37,0,0,107,1573,42,43,0,23
26099255100,26, Michigan,099, Macomb County,3275,3076,199,2661,338,21,0,0,32,24,350,33,0,0,85
26099255200,26, Michigan,099, Macomb County,3775,3642,133,1729,1803,0,0,0,0,110,1827,44,42,22,119
26099255300,26, Michigan,099, Macomb County,4071,4027,44,2948,855,11,130,10,12,61,905,14,138,10,46
26099255400,26, Michigan,099, Macomb County,2351,2343,8,2041,133,0,0,0,0,169,169,110,0,0,23
26099255500,26, Michigan,099, Macomb County,1605,1499,106,1130,358,0,8,0,0,3,358,24,8,0,61
26099255600,26, Michigan,099, Macomb County,3244,2879,365,2533,181,11,29,0,0,125,272,32,29,0,323
26099255700,26, Michigan,099, Macomb County,1877,1872,5,1320,536,2,0,0,0,14,544,8,0,0,2
26099255800,26, Michigan,099, Macomb County,2773,2736,37,2211,459,0,40,0,0,26,469,9,47,0,0
26099255900,26, Michigan,099, Macomb County,2052,1732,320,1337,307,0,0,0,0,88,389,61,0,3,42
26099256000,26, Michigan,099, Macomb County,2360,2351,9,1979,287,3,0,0,0,82,302,42,8,0,29
26099256100,26, Michigan,099, Macomb County,2788,2517,271,1660,689,15,36,0,19,98,785,32,51,0,178
26099256200,26, Michigan,099, Macomb County,1769,1748,21,1172,381,1,0,0,6,188,569,20,0,0,21
26099256300,26, Michigan,099, Macomb County,1876,1835,41,1257,558,2,6,0,0,12,566,10,10,0,7
26099256400,26, Michigan,099, Macomb County,1410,1349,61,970,189,8,25,0,0,157,305,38,36,0,7
26099256500,26, Michigan,099, Macomb County,1571,1571,0,1198,291,0,26,0,0,56,305,40,42,0,0
26099256600,26, Michigan,099, Macomb County,2738,2670,68,1521,876,10,128,0,0,135,984,25,143,0,0
26099256700,26, Michigan,099, Macomb County,1874,1859,15,1327,175,0,249,0,0,108,238,0,299,0,3
26099256800,26, Michigan,099, Macomb County,1663,1631,32,1334,221,0,51,0,0,25,221,15,51,0,18
26099258000,26, Michigan,099, Macomb County,2508,2424,84,1370,996,0,0,0,44,14,996,0,14,0,58
26099258100,26, Michigan,099, Macomb County,4077,3991,86,2183,1602,66,27,0,31,82,1672,81,27,0,98
26099258200,26, Michigan,099, Macomb County,2885,2859,26,1714,1123,6,7,0,0,9,1123,6,7,0,9
26099258300,26, Michigan,099, Macomb County,2526,2502,24,1236,1134,6,0,0,28,98,1239,35,5,5,36
26099258400,26, Michigan,099, Macomb County,5567,5517,50,2581,2361,0,44,0,0,531,2602,113,84,0,259
26099258500,26, Michigan,099, Macomb County,2124,2111,13,686,1338,0,7,0,49,31,1369,0,7,0,62
26099258600,26, Michigan,099, Macomb County,4629,4560,69,1680,2656,7,0,0,0,217,2810,88,0,0,9
26099258700,26, Michigan,099, Macomb County,2826,2764,62,989,1514,14,132,0,9,106,1628,18,132,0,24
26099258800,26, Michigan,099, Macomb County,3563,3407,156,806,2569,16,0,0,0,16,2572,32,0,0,3
26099258900,26, Michigan,099, Macomb County,3443,3443,0,1214,2139,0,0,0,0,90,2229,0,0,0,0
26099260000,26, Michigan,099, Macomb County,3429,2926,503,2529,276,0,55,0,0,66,308,18,67,0,450
26099260100,26, Michigan,099, Macomb County,2992,2947,45,2336,472,2,83,0,0,54,472,2,127,0,10
26099260200,26, Michigan,099, Macomb County,2340,2229,111,2006,136,6,57,0,0,24,139,25,68,0,5
26099260300,26, Michigan,099, Macomb County,3159,3127,32,2774,123,0,132,0,0,98,145,0,208,0,25
26099260400,26, Michigan,099, Macomb County,4252,4187,65,3552,234,1,330,24,0,46,260,2,349,24,0
26099260600,26, Michigan,099, Macomb County,2919,2918,1,2474,130,37,167,0,0,110,165,98,190,0,1
26099260700,26, Michigan,099, Macomb County,3105,3070,35,2112,331,0,515,0,0,112,431,48,527,0,0
26099260800,26, Michigan,099, Macomb County,2751,2743,8,2487,145,3,96,0,0,12,145,15,96,0,8
26099260900,26, Michigan,099, Macomb County,4860,4548,312,2910,223,0,1378,0,8,29,240,0,1398,0,266
26099261000,26, Michigan,099, Macomb County,4492,4462,30,2333,1265,2,825,0,0,37,1265,5,834,0,33
26099261100,26, Michigan,099, Macomb County,5317,5305,12,3242,1266,6,468,0,51,272,1513,11,473,0,66
26099261200,26, Michigan,099, Macomb County,2681,2671,10,2187,318,0,48,0,0,118,349,24,71,0,61
26099261300,26, Michigan,099, Macomb County,2765,2675,90,2196,289,0,188,0,0,2,301,20,188,0,7
26099261400,26, Michigan,099, Macomb County,2887,2755,132,2039,268,0,348,0,0,100,338,37,385,9,73
26099261500,26, Michigan,099, Macomb County,3772,3617,155,2058,1317,24,192,0,0,26,1317,51,206,0,27
26099261601,26, Michigan,099, Macomb County,1401,1374,27,1194,112,0,48,0,0,20,129,3,48,0,0
26099261700,26, Michigan,099, Macomb County,2669,2622,47,1494,1019,38,43,13,0,15,1066,38,76,31,0
26099261800,26, Michigan,099, Macomb County,3136,3111,25,2042,440,0,483,0,31,115,453,0,489,0,152
26099261900,26, Michigan,099, Macomb County,2912,2889,23,1983,373,0,172,0,0,361,639,0,337,0,61
26099262000,26, Michigan,099, Macomb County,3373,3300,73,2465,462,40,295,0,0,38,475,40,320,0,20
26099262100,26, Michigan,099, Macomb County,1035,985,50,719,138,0,0,0,0,128,311,5,0,0,46
26099262200,26, Michigan,099, Macomb County,4481,4423,58,3394,42,0,862,0,0,125,44,9,876,11,98
26099262300,26, Michigan,099, Macomb County,3906,3902,4,2315,687,0,767,0,12,121,761,31,861,0,12
26099262400,26, Michigan,099, Macomb County,3633,3621,12,1838,502,0,1085,0,24,172,636,18,1085,20,36
26099262500,26, Michigan,099, Macomb County,4744,4561,183,2604,614,18,1243,0,0,82,696,37,1306,63,1
26099262600,26, Michigan,099, Macomb County,2464,2425,39,1668,413,4,269,0,55,16,424,15,274,0,77
26099262700,26, Michigan,099, Macomb County,5323,5286,37,2741,1613,0,653,0,0,279,1663,58,791,12,79
26099262800,26, Michigan,099, Macomb County,2134,2057,77,1340,535,0,150,0,0,32,550,32,150,0,0
26099262900,26, Michigan,099, Macomb County,4322,4279,43,3109,984,23,75,0,6,82,1006,23,135,0,6
26099263200,26, Michigan,099, Macomb County,2670,2576,94,1594,433,0,235,0,0,314,747,0,235,0,81
26099263400,26, Michigan,099, Macomb County,3664,3599,65,2252,347,2,912,0,0,86,359,26,946,0,105
26099263500,26, Michigan,099, Macomb County,4055,4027,28,2571,602,0,576,0,0,278,804,241,578,24,45
26099263600,26, Michigan,099, Macomb County,5632,5309,323,2230,1885,19,1122,0,0,53,1894,292,1122,0,2
26099263700,26, Michigan,099, Macomb County,4945,4869,76,1766,2712,0,190,0,0,201,2856,126,252,0,27
26099263800,26, Michigan,099, Macomb County,2488,2426,62,850,1418,8,38,0,0,112,1438,43,95,0,20
26099263900,26, Michigan,099, Macomb County,3619,3311,308,1968,1132,0,71,0,0,140,1196,76,84,13,118
26099264000,26, Michigan,099, Macomb County,2065,2003,62,602,970,0,118,0,15,298,1229,69,130,0,15
26099264200,26, Michigan,099, Macomb County,4799,4683,116,2304,2100,0,151,0,3,125,2188,38,160,0,69
26099267600,26, Michigan,099, Macomb County,1541,1507,34,1329,84,7,48,0,15,24,118,7,52,0,35
26099268000,26, Michigan,099, Macomb County,5625,5389,236,3655,1302,0,346,6,0,80,1302,30,362,11,54
26099268100,26, Michigan,099, Macomb County,2890,2880,10,1437,1067,110,132,0,18,116,1134,168,154,0,18
26099268200,26, Michigan,099, Macomb County,3580,3420,160,3231,123,0,0,0,0,66,123,17,37,0,91
26099268300,26, Michigan,099, Macomb County,2949,2835,114,1158,1572,48,0,0,0,57,1617,50,41,0,39
26099268400,26, Michigan,099, Macomb County,3194,3147,47,2097,825,6,63,0,0,156,964,54,72,0,51
26099980000,26, Michigan,099, Macomb County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26099980100,26, Michigan,099, Macomb County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26099982001,26, Michigan,099, Macomb County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26099982002,26, Michigan,099, Macomb County,23,23,0,0,0,0,23,0,0,0,0,0,23,0,0
26099982100,26, Michigan,099, Macomb County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26099982200,26, Michigan,099, Macomb County,33,33,0,0,25,0,0,0,0,8,25,0,0,8,0
26099982300,26, Michigan,099, Macomb County,88,88,0,81,7,0,0,0,0,0,7,0,0,0,0
26099990100,26, Michigan,099, Macomb County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26075000100,26, Michigan,075, Jackson County,3142,3031,111,2818,138,0,19,0,0,56,194,57,19,0,0
26075000200,26, Michigan,075, Jackson County,2323,2243,80,1313,766,0,0,0,11,153,887,13,29,0,99
26075000400,26, Michigan,075, Jackson County,3921,3668,253,2863,316,23,39,0,0,427,658,61,117,0,130
26075000500,26, Michigan,075, Jackson County,1762,1690,72,1352,265,0,0,0,0,73,306,32,0,0,14
26075000600,26, Michigan,075, Jackson County,1104,1007,97,671,313,5,0,0,0,18,381,53,0,0,7
26075000800,26, Michigan,075, Jackson County,4461,4384,77,3695,205,3,79,0,57,345,429,13,81,0,175
26075000900,26, Michigan,075, Jackson County,3168,2907,261,2233,497,0,0,0,0,177,625,74,0,0,100
26075001000,26, Michigan,075, Jackson County,2240,2025,215,1007,690,19,77,8,4,220,919,27,77,33,147
26075001100,26, Michigan,075, Jackson County,2041,1741,300,518,1085,0,0,0,0,138,1323,45,0,0,277
26075001200,26, Michigan,075, Jackson County,2375,2269,106,1646,459,0,0,0,0,164,622,32,0,0,13
26075001300,26, Michigan,075, Jackson County,2328,2075,253,910,901,0,0,0,0,264,1105,21,145,10,108
26075005000,26, Michigan,075, Jackson County,2492,2476,16,1969,296,0,18,0,0,193,349,0,64,0,94
26075005100,26, Michigan,075, Jackson County,4805,4515,290,4247,71,0,0,0,0,197,125,33,0,0,159
26075005201,26, Michigan,075, Jackson County,3019,2661,358,2337,302,11,0,0,0,11,302,11,0,0,11
26075005202,26, Michigan,075, Jackson County,3189,3189,0,2931,14,11,0,0,84,149,119,11,1,0,127
26075005301,26, Michigan,075, Jackson County,4870,4698,172,3920,484,0,29,0,0,265,722,27,29,0,18
26075005302,26, Michigan,075, Jackson County,4355,4227,128,3868,300,14,0,0,6,39,338,14,0,0,68
26075005400,26, Michigan,075, Jackson County,6926,6784,142,6582,35,0,33,8,16,110,45,3,103,45,50
26075005501,26, Michigan,075, Jackson County,2316,2258,58,1774,213,0,9,0,0,262,316,41,9,0,118
26075005502,26, Michigan,075, Jackson County,2516,2331,185,1617,388,0,73,0,0,253,445,0,220,0,234
26075005601,26, Michigan,075, Jackson County,4826,4748,78,4241,93,0,143,0,0,271,322,0,143,0,65
26075005602,26, Michigan,075, Jackson County,3204,3156,48,2666,229,1,106,0,0,154,383,1,106,0,37
26075005700,26, Michigan,075, Jackson County,2830,2652,178,2453,41,0,147,0,0,11,52,0,147,0,103
26075005800,26, Michigan,075, Jackson County,6777,6455,322,3196,2758,134,55,0,4,308,2947,318,101,23,165
26075005900,26, Michigan,075, Jackson County,2613,2592,21,2125,269,0,0,0,0,198,438,18,5,0,6
26075006001,26, Michigan,075, Jackson County,3679,3405,274,3358,0,0,0,0,0,47,144,47,39,0,61
26075006002,26, Michigan,075, Jackson County,3076,3073,3,2942,1,0,0,0,0,130,110,21,34,0,3
26075006101,26, Michigan,075, Jackson County,3303,3303,0,3261,0,42,0,0,0,0,0,42,0,0,0
26075006102,26, Michigan,075, Jackson County,3155,2985,170,2802,42,21,12,0,0,108,63,27,12,0,110
26075006201,26, Michigan,075, Jackson County,3165,3015,150,2923,26,0,0,0,1,65,26,65,0,0,151
26075006202,26, Michigan,075, Jackson County,3724,3666,58,3560,0,24,0,0,0,82,24,82,0,0,44
26075006301,26, Michigan,075, Jackson County,3076,3024,52,2905,39,0,0,0,4,76,49,66,0,0,4
26075006304,26, Michigan,075, Jackson County,2919,2884,35,2673,88,0,0,0,0,123,178,34,29,0,5
26075006305,26, Michigan,075, Jackson County,2747,2663,84,2418,137,0,75,0,20,13,137,2,75,0,32
26075006306,26, Michigan,075, Jackson County,1798,1784,14,1683,0,0,13,0,0,88,24,46,43,0,0
26075006401,26, Michigan,075, Jackson County,3065,3008,57,2916,7,0,35,0,0,50,41,7,35,0,50
26075006403,26, Michigan,075, Jackson County,4018,3961,57,3827,92,3,0,0,0,39,135,9,3,0,6
26075006404,26, Michigan,075, Jackson County,2989,2982,7,2956,1,0,0,0,0,25,14,9,0,0,8
26075006500,26, Michigan,075, Jackson County,6669,6566,103,6243,122,63,21,0,1,116,162,95,21,7,103
26075006600,26, Michigan,075, Jackson County,4649,4556,93,4325,98,8,0,0,0,125,166,48,4,0,54
26075006701,26, Michigan,075, Jackson County,5161,4904,257,4529,185,0,0,0,0,190,253,61,0,0,87
26075006702,26, Michigan,075, Jackson County,5107,5024,83,4903,18,0,13,0,0,90,82,17,13,0,39
26075006801,26, Michigan,075, Jackson County,3069,3019,50,2896,13,3,39,0,0,68,47,33,54,0,25
26075006803,26, Michigan,075, Jackson County,2819,2819,0,2714,4,0,0,0,0,101,4,0,101,0,0
26075006804,26, Michigan,075, Jackson County,6029,5816,213,5517,0,11,163,0,0,125,2,19,205,0,171
26075006900,26, Michigan,075, Jackson County,2945,2526,419,2042,327,0,74,0,0,83,513,10,74,0,101
26161400100,26, Michigan,161, Washtenaw County,1976,1863,113,1346,90,0,392,0,9,26,100,0,408,0,30
26161400300,26, Michigan,161, Washtenaw County,5192,5087,105,3741,320,0,926,0,0,100,327,35,979,1,54
26161400400,26, Michigan,161, Washtenaw County,3435,3325,110,2612,86,6,412,0,0,209,98,6,522,0,110
